% 1. Title: Directive Keywords present in file dataset_corrected.csv

@RELATION directive_keywords_3

@ATTRIBUTE id NUMERIC
@ATTRIBUTE keyword_count NUMERIC
@ATTRIBUTE is_directive {directive, non-directive, revise}

@DATA
11734,3,directive
11734,1,directive
11734,1,directive
11734,3,directive
11734,1,directive
11734,1,directive
11734,1,directive
11734,1,directive
11734,0,non-directive
11734,1,directive
11734,0,non-directive
11736,0,non-directive
11736,0,non-directive
11738,1,directive
11738,1,directive
11738,1,directive
11739,1,directive
11739,1,directive
11740,1,directive
11740,1,directive
11740,1,directive
11740,0,non-directive
11740,1,directive
11740,1,directive
11740,0,non-directive
11741,2,directive
11741,1,directive
11741,1,directive
11741,0,non-directive
11741,1,directive
11741,0,non-directive
11741,1,directive
11741,1,directive
11741,0,non-directive
11742,6,directive
11742,2,directive
11742,3,directive
11742,3,directive
11742,3,directive
11742,1,directive
11742,0,non-directive
11742,0,non-directive
11745,6,directive
11745,1,directive
11745,3,directive
11745,3,directive
11745,2,directive
11745,1,directive
11745,1,directive
11745,1,directive
11745,1,directive
11745,1,directive
11745,0,non-directive
11745,1,directive
11745,0,non-directive
11745,0,non-directive
11745,0,non-directive
11745,0,non-directive
11745,0,non-directive
11745,0,non-directive
11745,1,directive
11745,0,non-directive
11745,0,non-directive
11745,0,non-directive
11745,0,non-directive
11745,3,directive
11745,2,directive
11746,4,directive
11746,1,directive
11746,1,directive
11746,3,directive
11746,0,non-directive
11746,2,directive
11746,0,non-directive
11746,0,non-directive
11746,0,non-directive
11746,0,non-directive
11746,0,non-directive
11746,0,non-directive
11746,0,non-directive
11746,0,non-directive
11746,0,non-directive
11746,0,non-directive
11746,1,directive
11746,1,directive
11746,0,non-directive
11746,1,directive
11746,1,directive
11746,1,directive
11746,2,directive
11746,1,directive
11746,0,non-directive
11746,1,directive
11748,1,directive
11748,1,directive
11748,1,directive
11748,1,directive
11748,1,directive
11748,0,non-directive
11749,4,directive
11749,0,non-directive
11749,0,non-directive
11749,1,directive
11749,1,directive
11749,1,directive
11749,0,non-directive
11749,0,non-directive
11749,2,directive
11749,2,directive
11749,0,non-directive
11749,2,directive
11749,0,non-directive
11750,1,directive
11750,1,directive
11750,1,directive
11750,1,directive
11751,6,directive
11751,1,directive
11751,2,directive
11751,2,directive
11751,1,directive
11751,1,directive
11751,0,non-directive
11751,0,non-directive
11751,2,directive
11751,4,directive
11751,0,non-directive
11751,2,directive
11752,4,directive
11752,1,directive
11752,2,directive
11752,2,directive
11752,1,directive
11752,1,directive
11752,0,non-directive
11752,0,non-directive
11752,0,non-directive
11752,0,non-directive
11752,2,directive
11753,3,directive
11753,1,directive
11753,2,directive
11753,1,directive
11753,1,directive
11753,1,directive
11753,0,non-directive
11753,1,directive
11753,0,non-directive
11753,0,non-directive
11753,0,non-directive
11753,0,non-directive
11753,0,non-directive
11753,1,directive
11754,1,directive
11754,1,directive
11754,1,directive
11754,0,non-directive
11755,3,directive
11755,1,directive
11755,2,directive
11755,1,directive
11755,1,directive
11755,1,directive
11755,0,non-directive
11755,0,non-directive
11756,1,directive
11756,1,directive
11756,1,directive
11756,0,non-directive
11757,1,directive
11757,1,directive
11757,1,directive
11757,1,directive
11758,1,directive
11758,1,directive
11758,1,directive
11759,3,directive
11759,1,directive
11759,2,directive
11759,2,directive
11759,1,directive
11759,1,directive
11759,1,directive
11759,0,non-directive
11759,1,directive
11759,1,directive
11760,4,directive
11760,1,directive
11760,2,directive
11760,1,directive
11760,1,directive
11760,1,directive
11760,0,non-directive
11760,2,directive
11761,1,directive
11761,1,directive
11761,0,non-directive
11761,0,non-directive
11761,1,directive
11761,1,directive
11763,1,directive
11763,1,directive
11763,1,directive
11763,1,directive
11766,1,directive
11766,1,directive
11766,1,directive
11766,0,non-directive
11767,3,directive
11767,1,directive
11767,2,directive
11767,1,directive
11767,1,directive
11767,1,directive
11768,1,directive
11768,1,directive
11768,1,directive
11769,2,directive
11769,1,directive
11769,1,directive
11769,1,directive
11769,1,directive
11769,2,directive
11769,1,directive
11769,0,non-directive
11769,0,non-directive
11769,0,non-directive
11769,0,non-directive
11769,0,non-directive
11770,2,directive
11770,1,directive
11770,1,directive
11770,1,directive
11770,1,directive
11770,1,directive
11770,0,non-directive
11770,0,non-directive
11770,0,non-directive
11770,0,non-directive
11771,3,directive
11771,3,directive
11771,2,directive
11771,1,directive
11771,0,non-directive
11771,2,directive
11771,0,non-directive
11772,4,directive
11772,1,directive
11772,1,directive
11772,1,directive
11772,1,directive
11772,2,directive
11772,1,directive
11772,1,directive
11772,0,non-directive
11772,1,directive
11772,0,non-directive
11772,0,non-directive
11772,0,non-directive
11772,0,non-directive
11773,4,directive
11773,1,directive
11773,1,directive
11773,0,non-directive
11773,0,non-directive
11773,3,directive
11773,3,directive
11773,1,directive
11773,2,directive
11773,1,directive
11773,1,directive
11773,0,non-directive
11773,0,non-directive
11773,0,non-directive
11773,0,non-directive
11773,0,non-directive
11774,2,directive
11774,1,directive
11774,1,directive
11774,1,directive
11774,2,directive
11774,1,directive
11774,0,non-directive
11775,2,directive
11775,1,directive
11775,1,directive
11775,0,non-directive
11775,1,directive
11775,0,non-directive
11777,2,directive
11777,2,directive
11777,0,non-directive
11777,0,non-directive
11777,0,non-directive
11778,2,directive
11778,2,directive
11778,1,directive
11778,0,non-directive
11779,2,directive
11779,2,directive
11779,1,directive
11779,1,directive
11779,1,directive
11779,1,directive
11779,1,directive
11779,0,non-directive
11779,1,directive
11779,0,non-directive
11780,1,directive
11780,1,directive
11780,1,directive
11780,1,directive
11780,1,directive
11781,2,directive
11781,1,directive
11781,1,directive
11781,1,directive
11781,1,directive
11781,1,directive
11782,2,directive
11782,1,directive
11782,1,directive
11782,1,directive
11782,1,directive
11782,1,directive
11782,1,directive
11782,1,directive
11783,1,directive
11783,1,directive
11783,1,directive
11783,1,directive
11783,1,directive
11784,1,directive
11784,1,directive
11784,1,directive
11784,1,directive
11784,1,directive
11784,1,directive
11784,1,directive
11785,2,directive
11785,1,directive
11785,1,directive
11785,1,directive
11785,1,directive
11785,1,directive
11786,8,directive
11786,1,directive
11786,0,non-directive
11786,1,directive
11786,2,directive
11786,5,directive
11786,1,directive
11786,2,directive
11786,2,directive
11786,1,directive
11786,1,directive
11786,2,directive
11786,2,directive
11786,1,directive
11786,1,directive
11786,1,directive
11786,2,directive
11786,0,non-directive
11786,0,non-directive
11786,0,non-directive
11786,0,non-directive
11786,1,directive
11786,0,non-directive
11788,1,directive
11788,1,directive
11789,1,directive
11789,1,directive
11790,1,directive
11790,1,directive
11791,3,directive
11791,1,directive
11791,1,directive
11791,0,non-directive
11791,1,directive
11791,0,non-directive
11791,0,non-directive
11791,1,directive
11791,0,non-directive
11791,0,non-directive
11791,2,directive
11791,0,non-directive
11791,0,non-directive
11791,1,directive
11791,0,non-directive
11791,0,non-directive
11791,1,directive
11791,0,non-directive
11791,0,non-directive
11791,1,directive
11791,0,non-directive
11791,2,directive
11791,1,directive
11791,0,non-directive
11791,0,non-directive
11791,0,non-directive
11792,0,non-directive
11792,0,non-directive
11793,0,non-directive
11793,0,non-directive
11794,1,directive
11794,1,directive
11795,2,directive
11795,1,directive
11795,2,directive
11796,5,directive
11796,2,directive
11796,5,directive
11796,0,non-directive
11797,3,directive
11797,1,directive
11797,2,directive
11797,0,non-directive
11797,0,non-directive
11797,0,non-directive
11797,1,directive
11797,0,non-directive
11797,1,directive
11797,1,directive
11797,2,directive
11797,2,directive
11798,3,directive
11798,1,directive
11798,2,directive
11798,0,non-directive
11798,1,directive
11798,0,non-directive
11798,0,non-directive
11798,0,non-directive
11798,1,directive
11798,0,non-directive
11798,1,directive
11798,0,non-directive
11798,1,directive
11799,1,directive
11799,1,directive
11799,1,directive
11801,2,directive
11801,2,directive
11801,0,non-directive
11801,1,directive
11801,0,non-directive
11802,1,directive
11802,0,non-directive
11802,0,non-directive
11802,1,directive
11802,0,non-directive
11802,0,non-directive
11802,0,non-directive
11803,1,directive
11803,0,non-directive
11803,1,directive
11803,0,non-directive
11803,0,non-directive
11803,0,non-directive
11803,0,non-directive
11803,0,non-directive
11803,0,non-directive
11804,1,directive
11804,0,non-directive
11804,1,directive
11804,0,non-directive
11804,0,non-directive
11804,0,non-directive
11804,0,non-directive
11804,0,non-directive
11805,2,directive
11805,1,directive
11805,2,directive
11805,1,directive
11805,1,directive
11805,0,non-directive
11805,0,non-directive
11805,0,non-directive
11806,0,non-directive
11806,0,non-directive
11806,0,non-directive
11806,0,non-directive
11806,0,non-directive
11807,5,directive
11807,1,directive
11807,1,directive
11807,1,directive
11807,0,non-directive
11807,1,directive
11807,2,directive
11807,1,directive
11807,1,directive
11807,0,non-directive
11807,0,non-directive
11808,2,directive
11808,0,non-directive
11808,1,directive
11808,1,directive
11808,0,non-directive
11808,0,non-directive
11808,0,non-directive
11808,0,non-directive
11808,0,non-directive
11808,0,non-directive
11808,0,non-directive
11809,0,non-directive
11809,0,non-directive
11809,0,non-directive
11809,0,non-directive
11810,3,directive
11810,0,non-directive
11810,2,directive
11810,0,non-directive
11810,2,directive
11810,1,directive
11810,0,non-directive
11811,4,directive
11811,0,non-directive
11811,1,directive
11811,1,directive
11811,1,directive
11811,0,non-directive
11811,1,directive
11811,0,non-directive
11811,0,non-directive
11811,0,non-directive
11811,0,non-directive
11811,0,non-directive
11813,1,directive
11813,1,directive
11813,0,non-directive
11813,0,non-directive
11813,0,non-directive
11813,0,non-directive
11814,3,directive
11814,0,non-directive
11814,1,directive
11814,1,directive
11814,0,non-directive
11814,0,non-directive
11814,0,non-directive
11814,0,non-directive
11814,2,directive
11814,0,non-directive
11814,0,non-directive
11814,0,non-directive
11814,0,non-directive
11814,0,non-directive
11814,0,non-directive
11814,0,non-directive
11815,2,directive
11815,0,non-directive
11815,1,directive
11815,1,directive
11815,0,non-directive
11815,0,non-directive
11815,0,non-directive
11815,0,non-directive
11815,0,non-directive
11815,0,non-directive
11815,0,non-directive
11815,0,non-directive
11815,0,non-directive
11816,2,directive
11816,0,non-directive
11816,1,directive
11816,1,directive
11816,0,non-directive
11816,0,non-directive
11816,0,non-directive
11816,0,non-directive
11816,0,non-directive
11816,0,non-directive
11816,0,non-directive
11816,0,non-directive
11816,0,non-directive
11816,0,non-directive
11817,1,directive
11817,0,non-directive
11817,1,directive
11817,0,non-directive
11817,0,non-directive
11817,0,non-directive
11817,0,non-directive
11817,0,non-directive
11817,0,non-directive
11817,0,non-directive
11817,0,non-directive
11817,0,non-directive
11817,0,non-directive
11818,2,directive
11818,0,non-directive
11818,1,directive
11818,1,directive
11818,0,non-directive
11818,0,non-directive
11818,0,non-directive
11818,0,non-directive
11818,0,non-directive
11818,0,non-directive
11818,0,non-directive
11818,0,non-directive
11818,0,non-directive
11818,0,non-directive
11818,0,non-directive
11818,0,non-directive
11818,0,non-directive
11818,0,non-directive
11819,2,directive
11819,0,non-directive
11819,1,directive
11819,1,directive
11819,0,non-directive
11819,0,non-directive
11819,0,non-directive
11819,0,non-directive
11819,0,non-directive
11819,0,non-directive
11819,0,non-directive
11819,0,non-directive
11819,0,non-directive
11819,0,non-directive
11819,0,non-directive
11819,0,non-directive
11819,0,non-directive
11822,2,directive
11822,0,non-directive
11822,0,non-directive
11822,1,directive
11822,1,directive
11822,1,directive
11822,0,non-directive
11822,0,non-directive
11822,0,non-directive
11823,3,directive
11823,0,non-directive
11823,2,directive
11823,2,directive
11823,1,directive
11823,0,non-directive
11824,2,directive
11824,0,non-directive
11824,1,directive
11824,2,directive
11824,1,directive
11824,0,non-directive
11825,6,directive
11825,2,directive
11825,0,non-directive
11825,1,directive
11825,0,non-directive
11825,0,non-directive
11825,4,directive
11825,0,non-directive
11825,0,non-directive
11825,0,non-directive
11825,0,non-directive
11825,0,non-directive
11825,0,non-directive
11827,1,directive
11827,0,non-directive
11827,0,non-directive
11827,1,directive
11827,0,non-directive
11827,0,non-directive
11827,0,non-directive
11827,0,non-directive
11827,0,non-directive
11827,0,non-directive
11828,0,non-directive
11828,0,non-directive
11828,0,non-directive
11828,0,non-directive
11828,0,non-directive
11828,0,non-directive
11828,0,non-directive
11828,0,non-directive
11829,0,non-directive
11829,0,non-directive
11829,0,non-directive
11829,0,non-directive
11830,0,non-directive
11830,0,non-directive
11830,0,non-directive
11830,0,non-directive
11830,0,non-directive
11830,0,non-directive
11830,0,non-directive
11830,0,non-directive
11830,0,non-directive
11830,0,non-directive
11830,0,non-directive
11830,0,non-directive
11830,0,non-directive
11830,0,non-directive
11830,0,non-directive
11831,2,directive
11831,1,directive
11831,0,non-directive
11831,0,non-directive
11831,2,directive
11834,0,non-directive
11834,0,non-directive
11834,0,non-directive
11834,0,non-directive
11834,0,non-directive
11834,0,non-directive
11834,0,non-directive
11835,0,non-directive
11835,0,non-directive
11835,0,non-directive
11836,0,non-directive
11836,0,non-directive
11836,0,non-directive
11837,0,non-directive
11837,0,non-directive
11837,0,non-directive
11839,0,non-directive
11839,0,non-directive
11839,0,non-directive
11839,0,non-directive
11840,0,non-directive
11840,0,non-directive
11841,1,directive
11841,0,non-directive
11841,0,non-directive
11841,0,non-directive
11841,1,directive
11841,0,non-directive
11841,0,non-directive
11841,0,non-directive
11842,1,directive
11842,0,non-directive
11842,1,directive
11843,1,directive
11843,0,non-directive
11843,1,directive
11844,0,non-directive
11844,0,non-directive
11845,0,non-directive
11845,0,non-directive
11846,0,non-directive
11846,0,non-directive
11846,0,non-directive
11846,0,non-directive
11847,0,non-directive
11847,0,non-directive
11848,0,non-directive
11848,0,non-directive
11848,0,non-directive
11848,0,non-directive
11849,0,non-directive
11849,0,non-directive
11849,0,non-directive
11849,0,non-directive
11850,0,non-directive
11850,0,non-directive
11850,0,non-directive
11850,0,non-directive
11851,0,non-directive
11851,0,non-directive
11851,0,non-directive
11851,0,non-directive
11852,0,non-directive
11852,0,non-directive
11852,0,non-directive
11853,1,directive
11853,0,non-directive
11853,1,directive
11854,1,directive
11854,0,non-directive
11854,1,directive
11855,1,directive
11855,0,non-directive
11855,1,directive
11856,1,directive
11856,0,non-directive
11856,1,directive
11857,1,directive
11857,0,non-directive
11857,1,directive
11857,0,non-directive
11857,0,non-directive
11857,0,non-directive
11858,1,directive
11858,0,non-directive
11858,1,directive
11858,0,non-directive
11859,1,directive
11859,0,non-directive
11859,1,directive
11860,1,directive
11860,0,non-directive
11860,1,directive
11861,1,directive
11861,0,non-directive
11861,1,directive
11862,1,directive
11862,0,non-directive
11862,1,directive
11862,0,non-directive
11862,0,non-directive
11862,0,non-directive
11863,1,directive
11863,0,non-directive
11863,1,directive
11863,0,non-directive
11864,1,directive
11864,0,non-directive
11864,1,directive
11864,0,non-directive
11864,0,non-directive
11864,0,non-directive
11865,1,directive
11865,0,non-directive
11865,1,directive
11865,0,non-directive
11865,0,non-directive
11865,0,non-directive
11866,1,directive
11866,0,non-directive
11866,1,directive
11866,0,non-directive
11866,0,non-directive
11866,0,non-directive
11867,1,directive
11867,0,non-directive
11867,1,directive
11867,0,non-directive
11867,0,non-directive
11867,0,non-directive
11868,1,directive
11868,0,non-directive
11868,1,directive
11869,1,directive
11869,0,non-directive
11869,1,directive
11870,1,directive
11870,0,non-directive
11870,1,directive
11871,1,directive
11871,0,non-directive
11871,1,directive
11872,0,non-directive
11872,0,non-directive
11873,0,non-directive
11873,0,non-directive
11874,0,non-directive
11874,0,non-directive
11875,0,non-directive
11875,0,non-directive
11875,0,non-directive
11875,0,non-directive
11876,0,non-directive
11876,0,non-directive
11876,0,non-directive
11876,0,non-directive
11876,0,non-directive
11877,0,non-directive
11877,0,non-directive
11877,0,non-directive
11877,0,non-directive
11877,0,non-directive
11879,0,non-directive
11879,0,non-directive
11880,0,non-directive
11880,0,non-directive
11881,0,non-directive
11881,0,non-directive
11882,0,non-directive
11882,0,non-directive
11882,0,non-directive
11883,1,directive
11883,0,non-directive
11883,1,directive
11883,0,non-directive
11884,1,directive
11884,0,non-directive
11884,1,directive
11884,0,non-directive
11885,0,non-directive
11885,0,non-directive
11885,0,non-directive
11886,0,non-directive
11886,0,non-directive
11886,0,non-directive
11887,0,non-directive
11887,0,non-directive
11887,0,non-directive
11888,0,non-directive
11888,0,non-directive
11888,0,non-directive
11889,1,directive
11889,0,non-directive
11889,1,directive
11889,1,directive
11890,1,directive
11890,0,non-directive
11890,1,directive
11890,0,non-directive
11891,0,non-directive
11891,0,non-directive
11891,0,non-directive
11891,0,non-directive
11892,0,non-directive
11892,0,non-directive
11893,2,directive
11893,0,non-directive
11893,0,non-directive
11893,0,non-directive
11893,1,directive
11893,0,non-directive
11893,1,directive
11893,0,non-directive
11893,0,non-directive
11893,0,non-directive
11894,2,directive
11894,0,non-directive
11894,0,non-directive
11894,2,directive
11894,0,non-directive
11894,0,non-directive
11894,0,non-directive
11894,0,non-directive
11895,1,directive
11895,0,non-directive
11895,1,directive
11895,0,non-directive
11896,0,non-directive
11896,0,non-directive
11897,0,non-directive
11897,0,non-directive
11898,0,non-directive
11898,0,non-directive
11898,0,non-directive
11898,0,non-directive
11899,0,non-directive
11899,0,non-directive
11900,0,non-directive
11900,0,non-directive
11900,0,non-directive
11900,0,non-directive
11901,0,non-directive
11901,0,non-directive
11901,0,non-directive
11902,0,non-directive
11902,0,non-directive
11902,0,non-directive
11902,0,non-directive
11903,0,non-directive
11903,0,non-directive
11903,0,non-directive
11903,0,non-directive
11904,0,non-directive
11904,0,non-directive
11904,0,non-directive
11904,0,non-directive
11905,1,directive
11905,0,non-directive
11905,1,directive
11905,0,non-directive
11906,1,directive
11906,0,non-directive
11906,1,directive
11906,0,non-directive
11907,1,directive
11907,0,non-directive
11907,1,directive
11907,0,non-directive
11908,1,directive
11908,0,non-directive
11908,1,directive
11908,0,non-directive
11909,1,directive
11909,0,non-directive
11909,1,directive
11909,0,non-directive
11910,1,directive
11910,0,non-directive
11910,1,directive
11910,0,non-directive
11911,1,directive
11911,0,non-directive
11911,1,directive
11911,0,non-directive
11912,1,directive
11912,0,non-directive
11912,1,directive
11912,0,non-directive
11912,0,non-directive
11912,0,non-directive
11913,1,directive
11913,0,non-directive
11913,1,directive
11913,0,non-directive
11914,1,directive
11914,0,non-directive
11914,1,directive
11915,1,directive
11915,0,non-directive
11915,1,directive
11915,0,non-directive
11916,1,directive
11916,0,non-directive
11916,1,directive
11916,0,non-directive
11917,1,directive
11917,0,non-directive
11917,1,directive
11917,0,non-directive
11917,0,non-directive
11917,0,non-directive
11918,1,directive
11918,0,non-directive
11918,1,directive
11918,0,non-directive
11919,1,directive
11919,0,non-directive
11919,1,directive
11919,0,non-directive
11919,0,non-directive
11919,0,non-directive
11920,1,directive
11920,0,non-directive
11920,1,directive
11920,0,non-directive
11920,0,non-directive
11920,0,non-directive
11921,1,directive
11921,0,non-directive
11921,1,directive
11921,0,non-directive
11921,0,non-directive
11921,0,non-directive
11922,1,directive
11922,0,non-directive
11922,1,directive
11922,0,non-directive
11922,0,non-directive
11922,0,non-directive
11923,1,directive
11923,0,non-directive
11923,1,directive
11923,0,non-directive
11924,1,directive
11924,0,non-directive
11924,1,directive
11924,0,non-directive
11925,1,directive
11925,0,non-directive
11925,1,directive
11925,0,non-directive
11926,1,directive
11926,0,non-directive
11926,1,directive
11926,0,non-directive
11927,0,non-directive
11927,0,non-directive
11927,0,non-directive
11928,0,non-directive
11928,0,non-directive
11929,0,non-directive
11929,0,non-directive
11930,0,non-directive
11930,0,non-directive
11930,0,non-directive
11930,0,non-directive
11931,0,non-directive
11931,0,non-directive
11931,0,non-directive
11931,0,non-directive
11931,0,non-directive
11932,0,non-directive
11932,0,non-directive
11932,0,non-directive
11932,0,non-directive
11932,0,non-directive
11932,0,non-directive
11932,0,non-directive
11933,4,directive
11933,0,non-directive
11933,0,non-directive
11933,1,directive
11933,0,non-directive
11933,0,non-directive
11933,0,non-directive
11933,0,non-directive
11933,0,non-directive
11933,0,non-directive
11933,0,non-directive
11933,1,directive
11933,1,directive
11933,1,directive
11933,0,non-directive
11933,0,non-directive
11933,0,non-directive
11933,1,directive
11933,0,non-directive
11933,0,non-directive
11933,0,non-directive
11933,0,non-directive
11933,0,non-directive
11933,0,non-directive
11933,0,non-directive
11933,0,non-directive
11934,0,non-directive
11934,0,non-directive
11934,0,non-directive
11934,0,non-directive
11935,1,directive
11935,1,directive
11935,0,non-directive
11935,0,non-directive
11935,0,non-directive
11935,0,non-directive
11936,0,non-directive
11936,0,non-directive
11936,0,non-directive
11936,0,non-directive
11936,0,non-directive
11936,0,non-directive
11936,0,non-directive
11936,0,non-directive
11936,0,non-directive
11937,0,non-directive
11937,0,non-directive
11937,0,non-directive
11937,0,non-directive
11937,0,non-directive
11937,0,non-directive
11937,0,non-directive
11937,0,non-directive
11937,0,non-directive
11937,0,non-directive
11938,2,directive
11938,1,directive
11938,0,non-directive
11938,0,non-directive
11938,0,non-directive
11938,0,non-directive
11938,1,directive
11938,1,directive
11938,0,non-directive
11938,0,non-directive
11939,2,directive
11939,0,non-directive
11939,1,directive
11939,0,non-directive
11939,0,non-directive
11939,0,non-directive
11939,1,directive
11939,0,non-directive
11939,0,non-directive
11939,0,non-directive
11940,1,directive
11940,0,non-directive
11940,0,non-directive
11940,0,non-directive
11940,0,non-directive
11940,0,non-directive
11940,1,directive
11940,0,non-directive
11941,1,directive
11941,0,non-directive
11941,0,non-directive
11941,0,non-directive
11941,0,non-directive
11941,1,directive
11941,0,non-directive
11941,0,non-directive
11941,0,non-directive
11941,0,non-directive
11941,0,non-directive
11941,0,non-directive
11941,0,non-directive
11941,0,non-directive
11942,1,directive
11942,0,non-directive
11942,0,non-directive
11942,0,non-directive
11942,0,non-directive
11942,0,non-directive
11942,0,non-directive
11942,0,non-directive
11942,0,non-directive
11942,0,non-directive
11942,0,non-directive
11942,1,directive
11942,0,non-directive
11942,0,non-directive
11942,0,non-directive
11942,0,non-directive
11942,0,non-directive
11942,0,non-directive
11942,0,non-directive
11942,0,non-directive
11946,1,directive
11946,0,non-directive
11946,1,directive
11946,0,non-directive
11946,0,non-directive
11946,0,non-directive
11946,0,non-directive
11947,1,directive
11947,0,non-directive
11947,1,directive
11947,0,non-directive
11947,0,non-directive
11947,0,non-directive
11948,1,directive
11948,0,non-directive
11948,1,directive
11948,0,non-directive
11948,0,non-directive
11948,0,non-directive
11949,0,non-directive
11949,0,non-directive
11949,0,non-directive
11949,0,non-directive
11949,0,non-directive
11949,0,non-directive
11949,0,non-directive
11949,0,non-directive
11949,0,non-directive
11949,0,non-directive
11949,0,non-directive
11949,0,non-directive
11950,0,non-directive
11950,0,non-directive
11950,0,non-directive
11950,0,non-directive
11950,0,non-directive
11950,0,non-directive
11950,0,non-directive
11950,0,non-directive
11950,0,non-directive
11950,0,non-directive
11950,0,non-directive
11950,0,non-directive
11950,0,non-directive
11950,0,non-directive
11950,0,non-directive
11951,2,directive
11951,0,non-directive
11951,1,directive
11951,1,directive
11951,0,non-directive
11951,0,non-directive
11951,0,non-directive
11951,0,non-directive
11951,0,non-directive
11952,1,directive
11952,0,non-directive
11952,0,non-directive
11952,0,non-directive
11952,0,non-directive
11952,0,non-directive
11952,1,directive
11952,0,non-directive
11952,0,non-directive
11952,0,non-directive
11952,0,non-directive
11952,0,non-directive
11952,0,non-directive
11952,0,non-directive
11952,0,non-directive
11952,0,non-directive
11952,0,non-directive
11953,1,directive
11953,0,non-directive
11953,0,non-directive
11953,1,directive
11953,0,non-directive
11953,0,non-directive
11953,1,directive
11953,0,non-directive
11953,0,non-directive
11953,0,non-directive
11953,0,non-directive
11953,0,non-directive
11953,0,non-directive
11953,0,non-directive
11953,0,non-directive
11953,0,non-directive
11953,0,non-directive
11953,0,non-directive
11953,0,non-directive
11953,0,non-directive
11954,0,non-directive
11954,0,non-directive
11954,0,non-directive
11954,0,non-directive
11954,0,non-directive
11954,0,non-directive
11955,1,directive
11955,0,non-directive
11955,0,non-directive
11955,0,non-directive
11955,1,directive
11955,0,non-directive
11955,0,non-directive
11955,0,non-directive
11956,1,directive
11956,0,non-directive
11956,0,non-directive
11956,0,non-directive
11956,1,directive
11956,0,non-directive
11957,0,non-directive
11957,0,non-directive
11957,0,non-directive
11957,0,non-directive
11957,0,non-directive
11957,0,non-directive
11958,0,non-directive
11958,0,non-directive
11958,0,non-directive
11958,0,non-directive
11958,0,non-directive
11958,0,non-directive
11958,0,non-directive
11958,0,non-directive
11959,3,directive
11959,0,non-directive
11959,0,non-directive
11959,0,non-directive
11959,0,non-directive
11959,1,directive
11959,1,directive
11959,1,directive
11959,0,non-directive
11959,0,non-directive
11959,0,non-directive
11959,0,non-directive
11959,0,non-directive
11960,0,non-directive
11960,0,non-directive
11960,0,non-directive
11960,0,non-directive
11960,0,non-directive
11960,0,non-directive
11960,0,non-directive
11960,0,non-directive
11961,3,directive
11961,0,non-directive
11961,0,non-directive
11961,0,non-directive
11961,1,directive
11961,0,non-directive
11961,0,non-directive
11961,0,non-directive
11961,1,directive
11961,1,directive
11961,0,non-directive
11961,1,directive
11962,0,non-directive
11962,0,non-directive
11962,0,non-directive
11962,0,non-directive
11962,0,non-directive
11963,0,non-directive
11963,0,non-directive
11963,0,non-directive
11963,0,non-directive
11963,0,non-directive
11963,0,non-directive
11964,0,non-directive
11964,0,non-directive
11964,0,non-directive
11964,0,non-directive
11964,0,non-directive
11964,0,non-directive
11964,0,non-directive
11965,0,non-directive
11965,0,non-directive
11965,0,non-directive
11965,0,non-directive
11965,0,non-directive
11965,0,non-directive
11966,1,directive
11966,0,non-directive
11966,1,directive
11966,0,non-directive
11966,0,non-directive
11966,0,non-directive
11966,0,non-directive
11967,1,directive
11967,0,non-directive
11967,1,directive
11967,0,non-directive
11967,0,non-directive
11967,0,non-directive
11967,0,non-directive
11967,0,non-directive
11967,0,non-directive
11968,1,directive
11968,0,non-directive
11968,1,directive
11968,0,non-directive
11968,0,non-directive
11968,0,non-directive
11968,0,non-directive
11968,0,non-directive
11968,0,non-directive
11968,0,non-directive
11969,0,non-directive
11969,0,non-directive
11969,0,non-directive
11969,0,non-directive
11969,0,non-directive
11969,0,non-directive
11970,0,non-directive
11970,0,non-directive
11970,0,non-directive
11970,0,non-directive
11970,0,non-directive
11970,0,non-directive
11970,0,non-directive
11970,0,non-directive
11971,2,directive
11971,0,non-directive
11971,1,directive
11971,0,non-directive
11971,0,non-directive
11971,0,non-directive
11971,1,directive
11971,0,non-directive
11971,0,non-directive
11971,0,non-directive
11972,1,directive
11972,1,directive
11972,0,non-directive
11972,0,non-directive
11972,0,non-directive
11972,0,non-directive
11973,4,directive
11973,0,non-directive
11973,1,directive
11973,0,non-directive
11973,0,non-directive
11973,0,non-directive
11973,2,directive
11973,0,non-directive
11973,0,non-directive
11973,1,directive
11973,0,non-directive
11973,0,non-directive
11973,0,non-directive
11973,0,non-directive
11973,0,non-directive
11973,0,non-directive
11974,4,directive
11974,0,non-directive
11974,1,directive
11974,0,non-directive
11974,0,non-directive
11974,0,non-directive
11974,2,directive
11974,0,non-directive
11974,0,non-directive
11974,1,directive
11974,0,non-directive
11974,0,non-directive
11974,0,non-directive
11974,0,non-directive
11974,0,non-directive
11974,0,non-directive
11975,0,non-directive
11975,0,non-directive
11975,0,non-directive
11975,0,non-directive
11975,0,non-directive
11975,0,non-directive
11975,0,non-directive
11975,0,non-directive
11976,1,directive
11976,0,non-directive
11976,0,non-directive
11976,0,non-directive
11976,0,non-directive
11976,0,non-directive
11976,0,non-directive
11976,0,non-directive
11976,0,non-directive
11976,1,directive
11976,0,non-directive
11976,0,non-directive
11976,0,non-directive
11976,0,non-directive
11976,0,non-directive
11976,0,non-directive
11976,0,non-directive
11976,0,non-directive
11976,0,non-directive
11977,1,directive
11977,0,non-directive
11977,1,directive
11977,0,non-directive
11977,0,non-directive
11977,0,non-directive
